correto,observacao,estrato_auditoria,peso_no_universo,github_repo,production_path,test_path,metodo,evidencia,ambiguo,n_testes_da_producao,url_producao,url_teste
,,referencia_estatica/import_fqn,0.835379,test-smells-camel,/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,/core/camel-core/src/test/java/org/apache/camel/processor/onexception/OnExceptionOccurredProcessorOnExceptionTest.java,referencia_estatica,import_fqn,1,5148,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/test/java/org/apache/camel/processor/onexception/OnExceptionOccurredProcessorOnExceptionTest.java
,,caminho_exato,0.040014,test-smells-dltk.core,/core/plugins/org.eclipse.dltk.core/utils/org/eclipse/dltk/utils/TextUtils.java,/core/tests/org.eclipse.dltk.core.tests/src/org/eclipse/dltk/core/tests/utils/TextUtilsTest.java,caminho_exato,,0,5,https://github.com/cristianritter/test-smells-dltk.core/blob/ff5ee79db0c2234347cb3f956de9b31047f43613/core/plugins/org.eclipse.dltk.core/utils/org/eclipse/dltk/utils/TextUtils.java,https://github.com/cristianritter/test-smells-dltk.core/blob/ff5ee79db0c2234347cb3f956de9b31047f43613/core/tests/org.eclipse.dltk.core.tests/src/org/eclipse/dltk/core/tests/utils/TextUtilsTest.java
,,caminho_exato,0.040014,test-smells-nifi,/nifi-nar-bundles/nifi-standard-bundle/nifi-standard-processors/src/main/java/org/apache/nifi/processors/standard/DistributeLoad.java,/nifi-nar-bundles/nifi-standard-bundle/nifi-standard-processors/src/test/java/org/apache/nifi/processors/standard/TestDistributeLoad.java,caminho_exato,,0,1,https://github.com/cristianritter/test-smells-nifi/blob/c8eff590efa3babcda0b755009224dcac168708b/nifi-nar-bundles/nifi-standard-bundle/nifi-standard-processors/src/main/java/org/apache/nifi/processors/standard/DistributeLoad.java,https://github.com/cristianritter/test-smells-nifi/blob/c8eff590efa3babcda0b755009224dcac168708b/nifi-nar-bundles/nifi-standard-bundle/nifi-standard-processors/src/test/java/org/apache/nifi/processors/standard/TestDistributeLoad.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-hadoop,/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/JobConf.java,/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestMRIntermediateDataEncryption.java,referencia_estatica,mesmo_pacote,1,156,https://github.com/cristianritter/test-smells-hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/JobConf.java,https://github.com/cristianritter/test-smells-hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-jobclient/src/test/java/org/apache/hadoop/mapred/TestMRIntermediateDataEncryption.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-bookkeeper,/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogManagerBase.java,/bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java,referencia_estatica,mesmo_pacote,1,3,https://github.com/cristianritter/test-smells-bookkeeper/blob/f26a4cae0e9205ad391c6d4d79f2937871864c28/bookkeeper-server/src/main/java/org/apache/bookkeeper/bookie/EntryLogManagerBase.java,https://github.com/cristianritter/test-smells-bookkeeper/blob/f26a4cae0e9205ad391c6d4d79f2937871864c28/bookkeeper-server/src/test/java/org/apache/bookkeeper/bookie/EntryLogTest.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-hive,/ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,/ql/src/test/org/apache/hadoop/hive/ql/parse/TestUpdateDeleteSemanticAnalyzer.java,referencia_estatica,mesmo_pacote,1,10,https://github.com/cristianritter/test-smells-hive/blob/2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53/ql/src/java/org/apache/hadoop/hive/ql/parse/SemanticAnalyzer.java,https://github.com/cristianritter/test-smells-hive/blob/2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53/ql/src/test/org/apache/hadoop/hive/ql/parse/TestUpdateDeleteSemanticAnalyzer.java
,,caminho_exato,0.040014,test-smells-alibaba-druid,/src/main/java/com/alibaba/druid/pool/DruidPooledConnection.java,/src/test/java/com/alibaba/druid/bvt/pool/DruidPooledConnectionTest.java,caminho_exato,,0,35,https://github.com/cristianritter/test-smells-alibaba-druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/main/java/com/alibaba/druid/pool/DruidPooledConnection.java,https://github.com/cristianritter/test-smells-alibaba-druid/blob/768469fe4d1340efe1036453366a58c9ab7e30d1/src/test/java/com/alibaba/druid/bvt/pool/DruidPooledConnectionTest.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-activemq,/activemq-client/src/main/java/org/apache/activemq/ActiveMQConnectionFactory.java,/activemq-unit-tests/src/test/java/org/apache/activemq/ReconnectWithSameClientIDTest.java,referencia_estatica,mesmo_pacote,1,524,https://github.com/cristianritter/test-smells-activemq/blob/ccf56875b0660214e0a61bd2f8adc418143551fc/activemq-client/src/main/java/org/apache/activemq/ActiveMQConnectionFactory.java,https://github.com/cristianritter/test-smells-activemq/blob/ccf56875b0660214e0a61bd2f8adc418143551fc/activemq-unit-tests/src/test/java/org/apache/activemq/ReconnectWithSameClientIDTest.java
,,referencia_estatica/wildcard,0.007944,test-smells-jena,/jena-core/src/main/java/org/apache/jena/graph/Graph.java,/jena-core/src/test/java/org/apache/jena/mem/test/TestGraphMem2.java,referencia_estatica,wildcard,1,127,https://github.com/cristianritter/test-smells-jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-core/src/main/java/org/apache/jena/graph/Graph.java,https://github.com/cristianritter/test-smells-jena/blob/1cca775bbf0bb0fd3ee8ac55e31f0f30cdde3b77/jena-core/src/test/java/org/apache/jena/mem/test/TestGraphMem2.java
,,referencia_estatica/import_fqn,0.835379,test-smells-binnavi,/src/main/java/com/google/security/zynamics/binnavi/debug/debugger/AbstractDebugger.java,/src/test/java/com/google/security/zynamics/binnavi/Gui/Debug/ModulesPanel/CModulesTableModelSynchronizerTest.java,referencia_estatica,import_fqn,1,8,https://github.com/cristianritter/test-smells-binnavi/blob/8e0aef41402db6c6ecb2a26bb943bbbc5fd989b2/src/main/java/com/google/security/zynamics/binnavi/debug/debugger/AbstractDebugger.java,https://github.com/cristianritter/test-smells-binnavi/blob/8e0aef41402db6c6ecb2a26bb943bbbc5fd989b2/src/test/java/com/google/security/zynamics/binnavi/Gui/Debug/ModulesPanel/CModulesTableModelSynchronizerTest.java
,,referencia_estatica/import_fqn,0.835379,test-smells-camel,/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,/components/camel-jpa/src/test/java/org/apache/camel/processor/jpa/JpaWireTapTest.java,referencia_estatica,import_fqn,1,5148,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/core/camel-core/src/main/java/org/apache/camel/builder/RouteBuilder.java,https://github.com/cristianritter/test-smells-camel/blob/8a85a70643c4d6eec2d3abddeea44ecb06c2f486/components/camel-jpa/src/test/java/org/apache/camel/processor/jpa/JpaWireTapTest.java
,,referencia_estatica/import_fqn,0.835379,test-smells-jetty.project,/jetty-websocket/websocket-client/src/main/java/org/eclipse/jetty/websocket/client/WebSocketClient.java,/jetty-websocket/javax-websocket-server-impl/src/test/java/org/eclipse/jetty/websocket/jsr356/server/LargeContainerTest.java,referencia_estatica,import_fqn,1,29,https://github.com/cristianritter/test-smells-jetty.project/blob/65528f76c5ef6ddca11385f9721c8f0bc5f2eed7/jetty-websocket/websocket-client/src/main/java/org/eclipse/jetty/websocket/client/WebSocketClient.java,https://github.com/cristianritter/test-smells-jetty.project/blob/65528f76c5ef6ddca11385f9721c8f0bc5f2eed7/jetty-websocket/javax-websocket-server-impl/src/test/java/org/eclipse/jetty/websocket/jsr356/server/LargeContainerTest.java
,,convencao,0.005513,test-smells-j2objc,/jre_emul/android/platform/libcore/ojluni/src/main/java/java/util/GregorianCalendar.java,/jre_emul/android/platform/libcore/luni/src/test/java/libcore/java/util/GregorianCalendarTest.java,convencao,,0,8,https://github.com/cristianritter/test-smells-j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/jre_emul/android/platform/libcore/ojluni/src/main/java/java/util/GregorianCalendar.java,https://github.com/cristianritter/test-smells-j2objc/blob/471504a735b48d5d4ace51afa1542cc4790a921a/jre_emul/android/platform/libcore/luni/src/test/java/libcore/java/util/GregorianCalendarTest.java
,,referencia_estatica/import_fqn,0.835379,test-smells-derby,/java/org.apache.derby.tests/org/apache/derbyTesting/junit/TestConfiguration.java,/java/org.apache.derby.tests/org/apache/derbyTesting/functionTests/tests/lang/SimpleTest.java,referencia_estatica,import_fqn,1,376,https://github.com/cristianritter/test-smells-derby/blob/bd246fc89d4fce3f82f8344074ecb8a4713418df/java/org.apache.derby.tests/org/apache/derbyTesting/junit/TestConfiguration.java,https://github.com/cristianritter/test-smells-derby/blob/bd246fc89d4fce3f82f8344074ecb8a4713418df/java/org.apache.derby.tests/org/apache/derbyTesting/functionTests/tests/lang/SimpleTest.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-tez,/tez-dag/src/main/java/org/apache/tez/dag/app/dag/impl/VertexImpl.java,/tez-dag/src/test/java/org/apache/tez/dag/app/dag/impl/TestTaskImpl.java,referencia_estatica,mesmo_pacote,1,10,https://github.com/cristianritter/test-smells-tez/blob/d5675c332497c1ac1dedefdf91e87476b5c0d7a9/tez-dag/src/main/java/org/apache/tez/dag/app/dag/impl/VertexImpl.java,https://github.com/cristianritter/test-smells-tez/blob/d5675c332497c1ac1dedefdf91e87476b5c0d7a9/tez-dag/src/test/java/org/apache/tez/dag/app/dag/impl/TestTaskImpl.java
,,referencia_estatica/wildcard,0.007944,test-smells-eclipse.jdt.core,/org.eclipse.jdt.core/model/org/eclipse/jdt/core/jdom/IDOMMethod.java,/org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CreateMethodSourceExamplesTests.java,referencia_estatica,wildcard,1,5,https://github.com/cristianritter/test-smells-eclipse.jdt.core/blob/24d47c292ed4bd8fdc28b3c2f9afdab1401d025c/org.eclipse.jdt.core/model/org/eclipse/jdt/core/jdom/IDOMMethod.java,https://github.com/cristianritter/test-smells-eclipse.jdt.core/blob/24d47c292ed4bd8fdc28b3c2f9afdab1401d025c/org.eclipse.jdt.core.tests.model/src/org/eclipse/jdt/core/tests/model/CreateMethodSourceExamplesTests.java
,,caminho_exato,0.040014,test-smells-drill,/exec/java-exec/src/main/java/org/apache/drill/exec/store/pcapng/schema/Schema.java,/exec/java-exec/src/test/java/org/apache/drill/exec/physical/impl/TestSchema.java,caminho_exato,,0,1,https://github.com/cristianritter/test-smells-drill/blob/5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3/exec/java-exec/src/main/java/org/apache/drill/exec/store/pcapng/schema/Schema.java,https://github.com/cristianritter/test-smells-drill/blob/5e2251a9fd659b81ebfcd6702ee4ee16b3f7b6b3/exec/java-exec/src/test/java/org/apache/drill/exec/physical/impl/TestSchema.java
,,caminho_exato,0.040014,test-smells-hadoop,/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/kms/KMSClientProvider.java,/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/crypto/key/kms/TestKMSClientProvider.java,caminho_exato,,0,10,https://github.com/cristianritter/test-smells-hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-common-project/hadoop-common/src/main/java/org/apache/hadoop/crypto/key/kms/KMSClientProvider.java,https://github.com/cristianritter/test-smells-hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-common-project/hadoop-common/src/test/java/org/apache/hadoop/crypto/key/kms/TestKMSClientProvider.java
,,referencia_estatica/import_fqn,0.835379,test-smells-binnavi,/src/main/java/com/google/security/zynamics/zylib/disassembly/CAddress.java,/src/test/java/com/google/security/zynamics/binnavi/Gui/Debug/MemoryPanel/Implementations/CDumpAllWaiterTest.java,referencia_estatica,import_fqn,1,100,https://github.com/cristianritter/test-smells-binnavi/blob/8e0aef41402db6c6ecb2a26bb943bbbc5fd989b2/src/main/java/com/google/security/zynamics/zylib/disassembly/CAddress.java,https://github.com/cristianritter/test-smells-binnavi/blob/8e0aef41402db6c6ecb2a26bb943bbbc5fd989b2/src/test/java/com/google/security/zynamics/binnavi/Gui/Debug/MemoryPanel/Implementations/CDumpAllWaiterTest.java
,,referencia_estatica/wildcard,0.007944,test-smells-incubator-atlas,/typesystem/src/main/java/org/apache/atlas/typesystem/types/DataTypes.java,/repository/src/test/java/org/apache/atlas/repository/typestore/GraphBackedTypeStoreTest.java,referencia_estatica,wildcard,1,17,https://github.com/cristianritter/test-smells-incubator-atlas/blob/e0d2cdc27c32742ebecd24db4cca62dc04dcdf4b/typesystem/src/main/java/org/apache/atlas/typesystem/types/DataTypes.java,https://github.com/cristianritter/test-smells-incubator-atlas/blob/e0d2cdc27c32742ebecd24db4cca62dc04dcdf4b/repository/src/test/java/org/apache/atlas/repository/typestore/GraphBackedTypeStoreTest.java
,,referencia_estatica/wildcard,0.007944,test-smells-SapMachine,/src/java.base/share/classes/java/nio/file/Files.java,/test/jdk/jdk/nio/zipfs/DirectoryStreamTests.java,referencia_estatica,wildcard,1,150,https://github.com/cristianritter/test-smells-SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/java.base/share/classes/java/nio/file/Files.java,https://github.com/cristianritter/test-smells-SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/test/jdk/jdk/nio/zipfs/DirectoryStreamTests.java
,,referencia_estatica/wildcard,0.007944,test-smells-tajo,/tajo-storage/tajo-storage-common/src/main/java/org/apache/tajo/storage/TablespaceManager.java,/tajo-core-tests/src/test/java/org/apache/tajo/engine/planner/physical/TestRightOuterHashJoinExec.java,referencia_estatica,wildcard,1,47,https://github.com/cristianritter/test-smells-tajo/blob/fb326195083959014c82c10187cb46de91ece33f/tajo-storage/tajo-storage-common/src/main/java/org/apache/tajo/storage/TablespaceManager.java,https://github.com/cristianritter/test-smells-tajo/blob/fb326195083959014c82c10187cb46de91ece33f/tajo-core-tests/src/test/java/org/apache/tajo/engine/planner/physical/TestRightOuterHashJoinExec.java
,,convencao,0.005513,test-smells-guava,/android/guava/src/com/google/common/reflect/ClassPath.java,/android/guava-tests/test/com/google/common/reflect/ClassPathTest.java,convencao,,1,4,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/android/guava/src/com/google/common/reflect/ClassPath.java,https://github.com/cristianritter/test-smells-guava/blob/be92294be598b9b6ff0bd1cae3335759dafcb534/android/guava-tests/test/com/google/common/reflect/ClassPathTest.java
,,referencia_estatica/import_fqn,0.835379,test-smells-che,/selenium/che-selenium-test/src/main/java/org/eclipse/che/selenium/core/constant/TestMenuCommandsConstants.java,/selenium/che-selenium-test/src/test/java/org/eclipse/che/selenium/plainjava/PlainJavaProjectConfigureClasspathTest.java,referencia_estatica,import_fqn,1,73,https://github.com/cristianritter/test-smells-che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/selenium/che-selenium-test/src/main/java/org/eclipse/che/selenium/core/constant/TestMenuCommandsConstants.java,https://github.com/cristianritter/test-smells-che/blob/c5498c2ac562cd8a2fc79a6bb0446d291f05a201/selenium/che-selenium-test/src/test/java/org/eclipse/che/selenium/plainjava/PlainJavaProjectConfigureClasspathTest.java
,,referencia_estatica/import_fqn,0.835379,test-smells-jgit,/org.eclipse.jgit/src/org/eclipse/jgit/lib/Ref.java,/org.eclipse.jgit.test/tst/org/eclipse/jgit/internal/storage/reftree/RefTreeTest.java,referencia_estatica,import_fqn,1,51,https://github.com/cristianritter/test-smells-jgit/blob/00523f38a19b073990239b0f837efa14197764c7/org.eclipse.jgit/src/org/eclipse/jgit/lib/Ref.java,https://github.com/cristianritter/test-smells-jgit/blob/00523f38a19b073990239b0f837efa14197764c7/org.eclipse.jgit.test/tst/org/eclipse/jgit/internal/storage/reftree/RefTreeTest.java
,,referencia_estatica/import_fqn,0.835379,test-smells-derby,/java/org.apache.derby.tests/org/apache/derbyTesting/junit/TestConfiguration.java,/java/org.apache.derby.tests/org/apache/derbyTesting/functionTests/tests/lang/NoDBInternalsPermissionTest.java,referencia_estatica,import_fqn,1,376,https://github.com/cristianritter/test-smells-derby/blob/bd246fc89d4fce3f82f8344074ecb8a4713418df/java/org.apache.derby.tests/org/apache/derbyTesting/junit/TestConfiguration.java,https://github.com/cristianritter/test-smells-derby/blob/bd246fc89d4fce3f82f8344074ecb8a4713418df/java/org.apache.derby.tests/org/apache/derbyTesting/functionTests/tests/lang/NoDBInternalsPermissionTest.java
,,referencia_estatica/wildcard,0.007944,test-smells-hive,/standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,/itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/cache/TestCachedStoreUpdateUsingEvents.java,referencia_estatica,wildcard,1,17,https://github.com/cristianritter/test-smells-hive/blob/2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53/standalone-metastore/metastore-server/src/main/java/org/apache/hadoop/hive/metastore/HiveMetaStore.java,https://github.com/cristianritter/test-smells-hive/blob/2fa22bf360898dc8fd1408bfcc96e1c6aeaf9a53/itests/hive-unit/src/test/java/org/apache/hadoop/hive/metastore/cache/TestCachedStoreUpdateUsingEvents.java
,,referencia_estatica/wildcard,0.007944,test-smells-SapMachine,/src/java.base/share/classes/java/util/OptionalDouble.java,/test/jdk/java/util/stream/test/org/openjdk/tests/java/util/stream/FindFirstOpTest.java,referencia_estatica,wildcard,1,4,https://github.com/cristianritter/test-smells-SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/java.base/share/classes/java/util/OptionalDouble.java,https://github.com/cristianritter/test-smells-SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/test/jdk/java/util/stream/test/org/openjdk/tests/java/util/stream/FindFirstOpTest.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-hadoop,/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/JobConf.java,/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-common/src/test/java/org/apache/hadoop/mapred/TestJobClientGetJob.java,referencia_estatica,mesmo_pacote,1,156,https://github.com/cristianritter/test-smells-hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-core/src/main/java/org/apache/hadoop/mapred/JobConf.java,https://github.com/cristianritter/test-smells-hadoop/blob/128dd91e10080bdcbcd7d555fa3c4105e55a6b51/hadoop-mapreduce-project/hadoop-mapreduce-client/hadoop-mapreduce-client-common/src/test/java/org/apache/hadoop/mapred/TestJobClientGetJob.java
,,caminho_exato,0.040014,test-smells-hono,/adapters/mqtt-vertx-base/src/main/java/org/eclipse/hono/adapter/mqtt/CommandSubscription.java,/adapters/mqtt-vertx-base/src/test/java/org/eclipse/hono/adapter/mqtt/CommandSubscriptionTest.java,caminho_exato,,0,1,https://github.com/cristianritter/test-smells-hono/blob/ec84947227564c6459801f708bdeabd7687a8bf0/adapters/mqtt-vertx-base/src/main/java/org/eclipse/hono/adapter/mqtt/CommandSubscription.java,https://github.com/cristianritter/test-smells-hono/blob/ec84947227564c6459801f708bdeabd7687a8bf0/adapters/mqtt-vertx-base/src/test/java/org/eclipse/hono/adapter/mqtt/CommandSubscriptionTest.java
,,referencia_estatica/import_fqn,0.835379,test-smells-derby,/java/org.apache.derby.tests/org/apache/derbyTesting/junit/TestConfiguration.java,/java/org.apache.derby.tests/org/apache/derbyTesting/functionTests/tests/jdbcapi/DataSourceTest.java,referencia_estatica,import_fqn,1,376,https://github.com/cristianritter/test-smells-derby/blob/bd246fc89d4fce3f82f8344074ecb8a4713418df/java/org.apache.derby.tests/org/apache/derbyTesting/junit/TestConfiguration.java,https://github.com/cristianritter/test-smells-derby/blob/bd246fc89d4fce3f82f8344074ecb8a4713418df/java/org.apache.derby.tests/org/apache/derbyTesting/functionTests/tests/jdbcapi/DataSourceTest.java
,,convencao,0.005513,test-smells-SapMachine,/src/jdk.jconsole/share/classes/sun/tools/jconsole/Resources.java,/test/jdk/java/lang/ClassLoader/getResource/modules/ResourcesTest.java,convencao,,1,2,https://github.com/cristianritter/test-smells-SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/src/jdk.jconsole/share/classes/sun/tools/jconsole/Resources.java,https://github.com/cristianritter/test-smells-SapMachine/blob/6e62561730c46dc5000c39665c43951832192ceb/test/jdk/java/lang/ClassLoader/getResource/modules/ResourcesTest.java
,,referencia_estatica/import_fqn,0.835379,test-smells-activemq,/activemq-client/src/main/java/org/apache/activemq/ActiveMQConnectionFactory.java,/activemq-unit-tests/src/test/java/org/apache/activemq/network/NetworkConnectionsTest.java,referencia_estatica,import_fqn,1,524,https://github.com/cristianritter/test-smells-activemq/blob/ccf56875b0660214e0a61bd2f8adc418143551fc/activemq-client/src/main/java/org/apache/activemq/ActiveMQConnectionFactory.java,https://github.com/cristianritter/test-smells-activemq/blob/ccf56875b0660214e0a61bd2f8adc418143551fc/activemq-unit-tests/src/test/java/org/apache/activemq/network/NetworkConnectionsTest.java
,,referencia_estatica/mesmo_pacote,0.111151,test-smells-spring-framework,/spring-webflux/src/main/java/org/springframework/web/reactive/function/server/RequestPredicates.java,/spring-webflux/src/test/java/org/springframework/web/reactive/function/server/PublisherHandlerFunctionIntegrationTests.java,referencia_estatica,mesmo_pacote,1,13,https://github.com/cristianritter/test-smells-spring-framework/blob/3a0f309e2c9fdbbf7fb2d348be861528177f8555/spring-webflux/src/main/java/org/springframework/web/reactive/function/server/RequestPredicates.java,https://github.com/cristianritter/test-smells-spring-framework/blob/3a0f309e2c9fdbbf7fb2d348be861528177f8555/spring-webflux/src/test/java/org/springframework/web/reactive/function/server/PublisherHandlerFunctionIntegrationTests.java
,,convencao,0.005513,test-smells-accumulo,/core/src/main/java/org/apache/accumulo/core/data/Key.java,/core/src/test/java/org/apache/accumulo/core/data/KeyTest.java,convencao,,0,82,https://github.com/cristianritter/test-smells-accumulo/blob/f896c98c2356a52dfa2235d2cc02ae556ab17909/core/src/main/java/org/apache/accumulo/core/data/Key.java,https://github.com/cristianritter/test-smells-accumulo/blob/f896c98c2356a52dfa2235d2cc02ae556ab17909/core/src/test/java/org/apache/accumulo/core/data/KeyTest.java
